arb_ID,timestamp,asset_in,amount_in,asset_out,amount_out,source_pool,target_pool,delta_X
ARB_00807_1612,2025-03-12 22:36:47.167972,KUJI.KUJI,4.80895163,ETH.ETH,104255.46692507,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,90660.45511953
ARB_00808_6078,2024-12-28 20:00:01.167977,MAYA.CACAO,0.30372145,BTC.BTC,6908.29336602,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,3253.73227684
ARB_00809_8776,2025-02-18 06:31:09.167983,BTC.BTC,6.27570103,ETH.ETH,182455.65334224,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-65658.70205212
ARB_00810_1712,2024-11-24 09:15:22.167988,MAYA.CACAO,3.20077539,BTC.BTC,64506.15653979,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-75764.83524809
ARB_00811_5246,2025-04-21 10:40:39.167994,MAYA.CACAO,4.25976287,ETH.ETH,30139.55713456,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-48896.74475816
ARB_00812_6287,2024-11-20 04:27:00.168000,KUJI.KUJI,0.74483031,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,27288.80944419,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-3368.93201014
ARB_00813_5770,2024-12-27 10:22:03.168007,ETH.ETH,8.10368442,BTC.BTC,149000.95117136,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-233244.91284862
ARB_00814_8890,2025-01-13 19:58:05.168013,BTC.BTC,8.2143777,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,24678.37883874,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-142171.99720565
ARB_00815_5428,2025-04-17 08:44:14.168019,MAYA.CACAO,0.20607258,KUJI.KUJI,7974.74140006,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,1392.70905528
ARB_00816_8839,2025-04-08 10:17:40.168025,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.7214952,MAYA.CACAO,18903.66802715,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-534.74313401
ARB_00817_4178,2025-04-01 05:38:53.168031,ETH.ETH,7.99587404,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,24115.16355255,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-324555.45971328
ARB_00818_6137,2025-01-09 06:33:12.168037,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4.98580655,BTC.BTC,74159.45005883,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-97872.7903236
ARB_00819_2368,2025-02-18 04:26:19.168043,MAYA.CACAO,0.06224759,BTC.BTC,1897.15373416,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-172.55054799
ARB_00820_4144,2025-02-25 11:43:24.168049,KUJI.KUJI,7.74875955,BTC.BTC,346014.99430882,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,76464.35408496
ARB_00821_8029,2025-03-19 20:31:10.168055,MAYA.CACAO,8.73330816,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,284700.74064533,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-9175.76272651
ARB_00822_1788,2025-01-22 23:08:14.168061,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.74522792,BTC.BTC,12819.82598545,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-22277.33051307
ARB_00823_1578,2024-11-20 21:50:54.168067,KUJI.KUJI,2.85689536,BTC.BTC,64333.3258923,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,29594.34703326
ARB_00824_5355,2025-02-12 05:35:57.168073,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.85551137,MAYA.CACAO,130445.93614504,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-39121.68916165
ARB_00825_5326,2024-12-08 04:10:27.168079,BTC.BTC,0.50558891,ETH.ETH,17033.17375754,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,11596.69390431
ARB_00826_2605,2024-11-20 19:17:49.168085,KUJI.KUJI,5.47627904,ETH.ETH,180947.07491211,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,41688.51196359
ARB_00827_3048,2025-04-08 03:30:21.168091,MAYA.CACAO,5.08669238,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,55802.77587439,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-124373.26839198
ARB_00828_8233,2024-12-08 15:03:36.168097,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.24065807,MAYA.CACAO,72997.83290527,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,22768.53512119
ARB_00829_8787,2024-12-04 07:54:40.168103,BTC.BTC,2.28590075,ETH.ETH,97763.47405143,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-9452.87503134
ARB_00830_2169,2025-03-03 00:17:40.168109,ETH.ETH,9.30306258,KUJI.KUJI,71550.16230063,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-309575.7402792
ARB_00831_6427,2024-12-10 18:30:36.168115,MAYA.CACAO,6.46392419,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,139927.74180475,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-170690.80629167
ARB_00832_6446,2025-02-06 01:34:25.168121,BTC.BTC,1.55519153,MAYA.CACAO,33081.90502526,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-14408.99642279
ARB_00833_4748,2025-04-06 16:05:16.168127,ETH.ETH,9.20543467,MAYA.CACAO,206731.47680617,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,136357.41666565
ARB_00834_9907,2025-04-06 18:40:01.168133,MAYA.CACAO,6.52871379,BTC.BTC,222119.89789226,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,131620.08814797
ARB_00835_7426,2025-03-14 03:14:24.168138,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.01265667,BTC.BTC,15887.37631103,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,14909.60970935
ARB_00836_4455,2025-01-31 12:04:04.168144,MAYA.CACAO,4.72947803,KUJI.KUJI,42793.3068542,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-110708.23966758
ARB_00837_9595,2024-11-22 23:18:41.168151,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.08016889,MAYA.CACAO,124939.66609285,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-24211.48454279
ARB_00838_1238,2025-02-21 06:40:12.168157,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.32185061,KUJI.KUJI,37122.48163581,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-187491.14904949
ARB_00839_7521,2024-12-13 07:22:25.168162,ETH.ETH,3.25417561,BTC.BTC,114882.13753815,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,90115.42149498
ARB_00840_2852,2024-12-17 09:36:49.168168,MAYA.CACAO,1.55557282,KUJI.KUJI,66609.93922452,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,35216.35963776
ARB_00841_8124,2024-12-20 18:17:08.168174,ETH.ETH,6.29126069,KUJI.KUJI,170622.23486123,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-43373.10926598
ARB_00842_9301,2025-02-24 12:15:32.168180,BTC.BTC,7.24938621,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,321386.12608354,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,319422.14766674
ARB_00843_8128,2025-03-16 03:16:58.168186,MAYA.CACAO,8.00696323,ETH.ETH,201556.19418954,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,30610.07378061
ARB_00844_7996,2025-05-05 19:59:57.168192,MAYA.CACAO,4.72934031,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,129639.7085721,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,12612.19945471
ARB_00845_8662,2025-05-02 06:49:20.168199,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.38755187,ETH.ETH,153002.07120272,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-47094.30117184
ARB_00846_9833,2025-04-11 03:54:47.168205,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.15035782,KUJI.KUJI,146610.51874849,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,70549.77760489
ARB_00847_5088,2025-01-08 09:40:00.168211,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.71096545,KUJI.KUJI,80758.52389288,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,37206.95050687
ARB_00848_1756,2025-02-15 04:44:40.168217,BTC.BTC,2.86848546,MAYA.CACAO,146031.69310818,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,130407.27080647
ARB_00849_8455,2025-05-06 02:40:43.168223,ETH.ETH,4.67515163,MAYA.CACAO,66668.62677412,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-52894.85570408
ARB_00850_8484,2025-01-17 05:05:54.168229,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.92397777,KUJI.KUJI,29140.67459325,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,28178.47322391
ARB_00851_1929,2025-01-28 02:20:50.168235,BTC.BTC,1.08197189,MAYA.CACAO,23647.72743267,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-24289.124551
ARB_00852_9303,2025-02-24 13:45:06.168241,KUJI.KUJI,7.17316718,ETH.ETH,48273.61100581,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-196136.35750292
ARB_00853_4423,2025-03-21 07:53:19.168246,ETH.ETH,5.03838806,KUJI.KUJI,223365.06831587,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,114844.19771264
ARB_00854_3673,2025-02-07 17:26:10.168253,BTC.BTC,4.99411963,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,106269.63847705,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-33808.76366272
ARB_00855_9614,2024-12-15 21:42:48.168258,KUJI.KUJI,0.98423796,BTC.BTC,7419.27649707,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-31363.800893
ARB_00856_2919,2025-01-17 22:13:50.168264,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.94563354,ETH.ETH,56397.13560111,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-183376.19916574
ARB_00857_1861,2025-01-05 04:53:29.168270,MAYA.CACAO,0.56298579,KUJI.KUJI,12402.53931738,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-5193.50854473
ARB_00858_8418,2024-11-20 22:12:58.168276,ETH.ETH,7.98433538,BTC.BTC,211970.28820059,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,38862.62578229
ARB_00859_9266,2025-03-25 21:04:57.168282,ETH.ETH,8.30243769,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,35419.37406083,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-249363.03452269
ARB_00860_7446,2024-12-13 05:44:13.168289,BTC.BTC,4.71573469,KUJI.KUJI,108977.46568965,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,104645.80493055
ARB_00861_4617,2025-02-14 09:43:25.168295,ETH.ETH,5.49011896,BTC.BTC,108045.61742519,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-32441.80453047
ARB_00862_7810,2025-04-20 20:18:35.168301,MAYA.CACAO,9.65454797,ETH.ETH,401365.35661482,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,163231.68015547
ARB_00863_7225,2025-05-01 17:41:28.168307,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.47917368,KUJI.KUJI,90044.74672885,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-672.70183317
ARB_00864_1764,2024-12-10 02:11:20.168313,BTC.BTC,7.58003436,MAYA.CACAO,325921.41909822,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,189010.72868824
ARB_00865_8046,2025-03-23 18:15:28.168319,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.07242881,MAYA.CACAO,22579.44334407,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-38599.05371948
ARB_00866_2450,2024-11-30 12:57:12.168325,ETH.ETH,0.337954,MAYA.CACAO,14123.76219223,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,8755.89089409
ARB_00867_9708,2025-04-04 17:19:19.168331,ETH.ETH,8.69622493,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,344002.40786891,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,292783.55643935
ARB_00868_7913,2025-01-11 01:26:14.168337,ETH.ETH,2.43541736,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,62656.86671899,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,26786.35735178
ARB_00869_4747,2025-04-19 09:40:38.168342,MAYA.CACAO,1.3755986,ETH.ETH,19932.79740868,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-26670.18354548
ARB_00870_3254,2024-11-19 23:12:07.168348,MAYA.CACAO,3.17110663,BTC.BTC,77559.34193815,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-2435.035667
ARB_00871_7186,2025-05-16 19:43:01.168360,KUJI.KUJI,2.35822459,MAYA.CACAO,55364.80157297,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-28845.55067464
ARB_00872_6228,2025-01-21 14:59:15.168367,KUJI.KUJI,8.3217373,ETH.ETH,246129.98422969,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,53041.25370334
ARB_00873_4679,2025-04-22 05:28:16.168373,KUJI.KUJI,5.56202893,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,46506.21956922,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-52867.32346387
ARB_00874_4201,2025-01-27 23:05:44.168379,BTC.BTC,8.17295251,MAYA.CACAO,125041.59667189,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-192870.35608363
ARB_00875_2998,2025-03-04 15:52:58.168385,KUJI.KUJI,0.64809576,ETH.ETH,22186.16454428,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-7504.36345546
ARB_00876_5752,2025-01-07 09:14:28.168391,BTC.BTC,2.67332772,MAYA.CACAO,92846.75105343,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,89912.44716886
ARB_00877_3262,2025-01-08 08:00:57.168397,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.15581387,BTC.BTC,86868.96024719,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,37525.80172042
ARB_00878_2289,2025-01-25 18:32:26.168402,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.25086297,KUJI.KUJI,49902.21918036,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-128037.45954868
ARB_00879_1049,2025-01-19 01:53:03.168408,ETH.ETH,6.72164158,KUJI.KUJI,22429.51468959,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-57606.42180434
ARB_00880_2146,2025-02-17 12:41:29.168414,BTC.BTC,5.65844392,ETH.ETH,242570.2295561,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,239939.58365057
ARB_00881_1808,2025-03-25 00:44:29.168420,MAYA.CACAO,3.81597179,ETH.ETH,8018.90164571,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-136998.47355881
ARB_00882_9199,2025-04-22 11:25:22.168426,MAYA.CACAO,6.63212095,BTC.BTC,149452.25074558,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,31192.62176771
ARB_00883_9090,2025-01-06 17:33:45.168432,KUJI.KUJI,6.84532621,MAYA.CACAO,238980.76001378,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,227652.67637178
ARB_00884_6207,2024-12-16 01:34:15.168438,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.88484615,ETH.ETH,33466.71091878,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,28529.85594942
ARB_00885_9873,2025-03-07 02:45:03.168444,BTC.BTC,2.93388545,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,139935.16605632,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,66516.90153781
ARB_00886_7470,2024-11-28 22:03:25.168450,ETH.ETH,8.40916001,MAYA.CACAO,277647.43034675,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-110925.4709454
ARB_00887_2700,2024-12-28 09:00:50.168456,MAYA.CACAO,0.95670104,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,16586.04899494,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,10299.46440831
ARB_00888_8877,2025-02-12 13:43:48.168462,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.27982055,KUJI.KUJI,11565.282618,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-60045.27625601
ARB_00889_4083,2025-01-22 03:39:25.168468,BTC.BTC,2.28067759,MAYA.CACAO,43090.89984578,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-10769.50459499
ARB_00890_1223,2024-12-05 08:43:33.168474,MAYA.CACAO,2.23938259,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,47666.08503327,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,44727.57272501
ARB_00891_3785,2025-04-11 21:12:37.168480,MAYA.CACAO,3.12047455,BTC.BTC,93805.37686518,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,5964.12202733
ARB_00892_7196,2025-02-14 02:22:08.168486,KUJI.KUJI,6.8229772,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,97104.80844356,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-7930.03711206
ARB_00893_3828,2025-05-01 09:04:37.168492,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.9199052,ETH.ETH,207119.53401197,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-149402.64359338
ARB_00894_4746,2025-03-23 01:40:56.168498,MAYA.CACAO,7.04610424,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,53060.46716893,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-216466.79148294
ARB_00895_6600,2025-05-01 08:41:38.168504,MAYA.CACAO,8.26528737,ETH.ETH,131300.12730413,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-226540.1530919
ARB_00896_9096,2024-12-28 15:10:03.168510,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.26420427,BTC.BTC,138168.27614465,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-105501.21953205
ARB_00897_1378,2025-01-23 21:49:56.168516,BTC.BTC,4.88725755,MAYA.CACAO,94746.67426136,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,52107.15854244
ARB_00898_4416,2025-03-28 08:04:28.168522,ETH.ETH,7.34166633,MAYA.CACAO,80896.91515631,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,60246.69708799
ARB_00899_9728,2024-11-19 00:07:25.168527,ETH.ETH,8.68325177,BTC.BTC,67750.66164309,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-52862.27482634
ARB_00900_7111,2025-01-17 14:20:17.168533,MAYA.CACAO,1.23362473,KUJI.KUJI,18437.52550462,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-29180.55926101
ARB_00901_3999,2025-04-13 15:23:09.168539,BTC.BTC,3.55509381,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6167.50004914,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-129893.03425397
ARB_00902_5848,2024-12-13 14:59:26.168546,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.95465437,KUJI.KUJI,53541.60944052,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-250907.00757489
ARB_00903_7236,2025-03-03 09:38:54.168552,ETH.ETH,3.00703295,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,56894.54073994,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5927.13558577
ARB_00904_4287,2025-02-09 22:05:10.168558,BTC.BTC,2.21502951,MAYA.CACAO,43673.97942497,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,28212.86236698
